Latitude,Longitude,GLIMS_ID,ID,Elv_min,Elv_mean,Elv_max,ID_RGI
"35.643000000000001","70.902000000000001",G070902E35643N,"147.000000000000000","4514","4746","5022",RGI2000-v7.0-G-14-02815
"35.640000000000001","70.748000000000005",G070748E35640N,"148.000000000000000","4884","5010","5141",RGI2000-v7.0-G-14-02968
"35.648000000000003","70.966999999999999",G070967E35648N,"149.000000000000000","4942","5073","5180",RGI2000-v7.0-G-14-02801
"35.652000000000001","70.971999999999994",G070972E35652N,"150.000000000000000","5211","5248","5290",RGI2000-v7.0-G-14-02800
"35.652000000000001","70.885999999999996",G070886E35652N,"151.000000000000000","4969","5059","5171",RGI2000-v7.0-G-14-02819
"35.640999999999998","70.569999999999993",G070570E35641N,"152.000000000000000","4934","5008","5151",RGI2000-v7.0-G-14-02974
"35.655999999999999","70.971999999999994",G070972E35656N,"153.000000000000000","5243","5356","5432",RGI2000-v7.0-G-14-02796
"35.649999999999999","70.763000000000005",G070763E35650N,"154.000000000000000","5003","5243","5433",RGI2000-v7.0-G-14-02970
"35.658000000000001","70.966999999999999",G070967E35658N,"155.000000000000000","5018","5116","5212",RGI2000-v7.0-G-14-02797
"35.655999999999999","70.872000000000000",G070872E35656N,"156.000000000000000","5221","5321","5406",RGI2000-v7.0-G-14-02823
"35.661000000000001","70.965999999999994",G070966E35661N,"157.000000000000000","5152","5247","5346",RGI2000-v7.0-G-14-02798
"35.649000000000001","70.581999999999994",G070582E35649N,"158.000000000000000","4297","4423","4560",NewID_N34.575E68.019
"35.661999999999999","70.873999999999995",G070874E35662N,"159.000000000000000","5004","5124","5264",RGI2000-v7.0-G-14-02822
"35.659999999999997","70.890000000000001",G070890E35660N,"160.000000000000000","4579","4973","5311",RGI2000-v7.0-G-14-02820
"35.652999999999999","70.573999999999998",G070574E35653N,"161.000000000000000","4405","4501","4677",NewID_N34.575E68.019
"35.665999999999997","70.885000000000005",G070885E35666N,"162.000000000000000","4940","4979","5079",RGI2000-v7.0-G-14-02821
"35.656999999999996","70.566999999999993",G070567E35657N,"163.000000000000000","4480","4578","4784",RGI2000-v7.0-G-14-02976
"35.656999999999996","70.540000000000006",G070540E35657N,"164.000000000000000","4993","5115","5319",RGI2000-v7.0-G-14-02983
"35.658000000000001","70.501000000000005",G070501E35658N,"165.000000000000000","4858","4981","5132",RGI2000-v7.0-G-14-03271
"35.673000000000002","70.872000000000000",G070872E35673N,"166.000000000000000","5069","5196","5333",RGI2000-v7.0-G-14-02824
"35.670000000000002","70.753000000000000",G070753E35670N,"167.000000000000000","4959","5061","5260",RGI2000-v7.0-G-14-02971
"35.658999999999999","70.552000000000007",G070552E35659N,"168.000000000000000","4717","4987","5230",RGI2000-v7.0-G-14-02978
"35.654000000000003","70.284999999999997",G070285E35654N,"169.000000000000000","4637","4793","4995",RGI2000-v7.0-G-14-00424
"35.680000000000000","70.960999999999999",G070961E35680N,"170.000000000000000","4953","5109","5379",RGI2000-v7.0-G-14-02884
"35.667999999999999","70.546000000000006",G070546E35668N,"171.000000000000000","4819","5118","5350",RGI2000-v7.0-G-14-02979
"35.680999999999997","70.867999999999995",G070868E35681N,"172.000000000000000","4854","5114","5477",RGI2000-v7.0-G-14-02826
"35.674999999999997","70.602999999999994",G070603E35675N,"173.000000000000000","4620","4758","4930",RGI2000-v7.0-G-14-02992
"35.689000000000000","70.998000000000005",G070998E35689N,"174.000000000000000","5216","5295","5402",RGI2000-v7.0-G-14-02784
"35.683999999999997","70.986000000000004",G070986E35684N,"175.000000000000000","4668","4998","5527",RGI2000-v7.0-G-14-02883
"35.676000000000002","70.472999999999999",G070473E35676N,"176.000000000000000","4995","5068","5175",RGI2000-v7.0-G-14-03362
"35.680000000000000","70.596000000000004",G070596E35680N,"177.000000000000000","4806","4914","5054",RGI2000-v7.0-G-14-02991
"35.692999999999998","71.001999999999995",G071002E35693N,"178.000000000000000","4871","5253","5715",RGI2000-v7.0-G-14-02783
"35.686999999999998","70.855000000000004",G070855E35687N,"179.000000000000000","5013","5185","5532",RGI2000-v7.0-G-14-02827
"35.680999999999997","70.587000000000003",G070587E35681N,"180.000000000000000","4550","4823","5219",RGI2000-v7.0-G-14-02991
"35.677000000000000","70.554000000000002",G070554E35677N,"181.000000000000000","4704","4883","5210",RGI2000-v7.0-G-14-02985
"35.683000000000000","70.569999999999993",G070570E35683N,"182.000000000000000","4987","5055","5167",RGI2000-v7.0-G-14-02987
"35.677000000000000","70.534000000000006",G070534E35677N,"183.000000000000000","4565","4756","5161",RGI2000-v7.0-G-14-02984
"35.700000000000003","70.997000000000000",G070997E35700N,"184.000000000000000","5009","5144","5230",RGI2000-v7.0-G-14-02782
"35.673999999999999","70.266999999999996",G070267E35674N,"185.000000000000000","4985","5021","5067",RGI2000-v7.0-G-14-00422
"35.694000000000003","70.876999999999995",G070877E35694N,"186.000000000000000","4821","5037","5386",RGI2000-v7.0-G-14-02828
"35.677000000000000","70.516000000000005",G070516E35677N,"187.000000000000000","4573","4872","5215",RGI2000-v7.0-G-14-03366
"35.677999999999997","70.326999999999998",G070327E35678N,"188.000000000000000","4652","4741","4873",RGI2000-v7.0-G-14-03348
"35.676000000000002","70.283000000000001",G070283E35676N,"189.000000000000000","4612","4724","4801",RGI2000-v7.0-G-14-03349
"35.686000000000000","70.504000000000005",G070504E35686N,"190.000000000000000","4894","4997","5130",RGI2000-v7.0-G-14-03279
